Artistname;RecordTitle;RecordType;Year;SongTitle
Doors;Weird Scenes Inside The Gold Mine;LP;1972;When The Music's Over
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Maggie McGill
Doors;Weird Scenes Inside The Gold Mine;LP;1972;(You Need Meat) Don't Go No Further
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Who Scared You
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Five To One
Doors;Weird Scenes Inside The Gold Mine;LP;1972;L.A. Woman
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Wasp (Texas Radio & The Big Beat)
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Take It As It Comes
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Break On Through
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Spy
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Ship Of Fools
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Spanish Caravan
Doors;Weird Scenes Inside The Gold Mine;LP;1972;End Of The Night
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Peace Frog/Blue Sunday
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Love Street
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Shaman's Blues
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Strange Days
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Running Blue
Doors;Weird Scenes Inside The Gold Mine;LP;1972;Horse Latitudes
Downliners Sect;Savage Return;CD;1991;Midnight Call
Downliners Sect;Savage Return;CD;1991;Hard Case
Downliners Sect;Savage Return;CD;1991;Ain't Got You
Downliners Sect;Savage Return;CD;1991;Picadilly Run
Downliners Sect;Savage Return;CD;1991;Talking Bout You
Downliners Sect;Savage Return;CD;1991;Studio 51
Downliners Sect;Savage Return;CD;1991;Who Do You Love
Downliners Sect;Savage Return;CD;1991;Some Say They Do
Downliners Sect;Savage Return;CD;1991;Bad Girls Looking For Fun
Downliners Sect;Savage Return;CD;1991;Pan American Boogie
Downliners Sect;Savage Return;CD;1991;Cadillac
Downliners Sect;Savage Return;CD;1991;Down The Road Apiece
Downliners Sect;Savage Return;CD;1991;Bye Bye Johnny
Downliners Sect;Savage Return;CD;1991;Eel Pie Memories
Downliners Sect;Savage Return;CD;1991;Bad Penny
Downliners Sect;Savage Return;CD;1991;Before You Accuse Me
Dr. Feelgood;As Long As The Price Is Right (7");Single;1979;As Long As The Price Is Right
Dr. Feelgood;As Long As The Price Is Right (7");Single;1979;Down At The Other Doctors
Dr. Feelgood;Be Seeing You;LP;1977;Hi-Rise
Dr. Feelgood;Be Seeing You;LP;1977;That's It, I Quit
Dr. Feelgood;Be Seeing You;LP;1977;60 Minutes Of Your Love
Dr. Feelgood;Be Seeing You;LP;1977;Looking Back
Dr. Feelgood;Be Seeing You;LP;1977;Blues Had A Baby, And They Named It Rock'n'Roll
Dr. Feelgood;Be Seeing You;LP;1977;Baby Jane
Dr. Feelgood;Be Seeing You;LP;1977;My Buddy Buddy Friends
Dr. Feelgood;Be Seeing You;LP;1977;As Long As The Price Is Right
Dr. Feelgood;Be Seeing You;LP;1977;I Thought I Had It Made
Dr. Feelgood;Be Seeing You;LP;1977;She's A Windup
Dr. Feelgood;Be Seeing You;LP;1977;Ninety-Nine And A Half (Won't Do)
Dr. Feelgood;Be Seeing You;LP;1977;I Don't Wanna Know
Dr. Feelgood;No Mo Do Yakamo (7");Single;1980;Best In The World
Dr. Feelgood;No Mo Do Yakamo (7");Single;1980;No Mo Do Yakamo
Dr. Feelgood;Put Him Out Of Your Mind (7");Single;1979;Put Him Out Of Your Mind
Dr. Feelgood;Put Him Out Of Your Mind (7");Single;1979;Bend Your Ear
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Violent Love
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Sneakin' Suispicion
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Baby Jane
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Down At The Doctors
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Milk And Alcohol
Dr. Feelgood;Singles - The U.A. Years;CD;1989;As Long As The Price Is Right
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Put Him Out Of Your Mind
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Hong Kong Money
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Back In The Night
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Jumping From Love To Love
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Riot In Cell Block No.9
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Waiting For Saturday Night
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Monkey
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Trying To Live My Life Without You
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Crazy About Girls
Dr. Feelgood;Singles - The U.A. Years;CD;1989;My Way
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Mad Man Blues
Dr. Feelgood;Singles - The U.A. Years;CD;1989;See You Later Alligator
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Hunting Shooting Fishing
Dr. Feelgood;Singles - The U.A. Years;CD;1989;No Mo Do Yakamo
Dr. Feelgood;Singles - The U.A. Years;CD;1989;Roxette
Dr. Feelgood;Singles - The U.A. Years;CD;1989;She's A Windup
Dr. Feelgood;Singles - The U.A. Years;CD;1989;She Does It Right
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Lucky Seven
Dr. Feelgood;Sneakin' Suspicion;LP;1977;All My Love
Dr. Feelgood;Sneakin' Suspicion;LP;1977;You'll Be Mine
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Lights Out
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Time And The Devil
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Walking On The Edge
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Nothin' Shakin' (But The Leaves On The Trees)
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Hey Mama, Keep Your Big Mouth Shut
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Paradise
Dr. Feelgood;Sneakin' Suspicion;LP;1977;Sneakin' Suspicion
Dr. Hook;Sylvia's Mother;LP;1972;Judy
Dr. Hook;Sylvia's Mother;LP;1972;Hey, Lady Godiva
Dr. Hook;Sylvia's Mother;LP;1972;Kiss It Away
Dr. Hook;Sylvia's Mother;LP;1972;Makin' It Natural
Dr. Hook;Sylvia's Mother;LP;1972;Sing Me A Rainbow
Dr. Hook;Sylvia's Mother;LP;1972;I Call That True Love
Dr. Hook;Sylvia's Mother;LP;1972;Marie Lavaux
Dr. Hook;Sylvia's Mother;LP;1972;Mama I'll Sing One Song For You
Dr. Hook;Sylvia's Mother;LP;1972;When She Cries
Dr. Hook;Sylvia's Mother;LP;1972;Four Years Older Than Me
Dr. Hook;Sylvia's Mother;LP;1972;Sylvia's Mother
Dr. Alban feat. Leila K.;Hello Africa (12");EP;1990;Jungle Beats (Gurana Mix)
Dr. Alban feat. Leila K.;Hello Africa (12");EP;1990;Hello Afrika (Aaahfrika Mix)
Dr. Alban feat. Leila K.;Hello Africa (12");EP;1990;Hello Afrika (Fast Blast Club Mix)
Drahdiwaberl;Jeannys Rache;LP;1986;Jeanny Part 13
Drahdiwaberl;Jeannys Rache;LP;1986;Erschiess Die Zombies
Drahdiwaberl;Jeannys Rache;LP;1986;Mulatschag
Drahdiwaberl;Jeannys Rache;LP;1986;Die Rosarote Brille
Drahdiwaberl;Jeannys Rache;LP;1986;Smash Crash
Drahdiwaberl;Jeannys Rache;LP;1986;Dauererektion
Drahdiwaberl;Jeannys Rache;LP;1986;Schlachtschussapparat
Drahdiwaberl;Jeannys Rache;LP;1986;Abgang (Rockstars Über 40)
Drahdiwaberl;Jeannys Rache;LP;1986;Sprayback
Drahdiwaberl;Jeannys Rache;LP;1986;Stechschrittmambo
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Terrorprofi Aus Der BRD
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Heavy Metal Holocaust
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Putzfleck - Femme Fatale
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Berserker
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Stress Total
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Spinaterer
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Short Sharp Shock
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Supersheriff
Drahdiwaberl;Mc Ronalds Massaker;LP;1982;Big Mc -- Massacre
Drahdiwaberl;Psychoterror;LP;1981;Psychoterror
Drahdiwaberl;Psychoterror;LP;1981;Dog Shit Miller
Drahdiwaberl;Psychoterror;LP;1981;Ganz Wien
Drahdiwaberl;Psychoterror;LP;1981;Mad Cat Sadie
Drahdiwaberl;Psychoterror;LP;1981;Machomann
Drahdiwaberl;Psychoterror;LP;1981;Grosstadtdschungel
Drahdiwaberl;Psychoterror;LP;1981;Boring Old Fart
Drahdiwaberl;Psychoterror;LP;1981;Ausgeflippter Lodenfreak
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;(Get Your Kicks On) Route '66
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Going Down The Road
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Midnight Rambler
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Jumpin In The Fire
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Little Queenie
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Evil
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Coast To Coast
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Teenage Head
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Amsterdam Dog
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Have You Ever Seen The Rain
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Knocking On Heaven's Door
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Here Comes The Night
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Mighty Quinn
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Midnight Moon
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Run Rudolph Run
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Brown Sugar
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Fireball
Ducks Deluxe;Last Night Of A Pub Rock Band;LP;1979;Proud Mary
Duesenberg;2;LP;1978;Arzachena
Duesenberg;2;LP;1978;Rainy Day Lover
Duesenberg;2;LP;1978;Scary Affair
Duesenberg;2;LP;1978;Pensamiento
Duesenberg;2;LP;1978;Aquarius Meets Cancer
Duesenberg;2;LP;1978;Judee
Duesenberg;2;LP;1978;Like A Shooting Star
Duesenberg;2;LP;1978;All Over The Ocean
Duesenberg;2;LP;1978;Hard Life - Big City
Dunkelziffer;III;LP;1986;Akino Aruhini
Dunkelziffer;III;LP;1986;No Matter
Dunkelziffer;III;LP;1986;Take Off You Heavy Load
Dunkelziffer;III;LP;1986;Network
Dunkelziffer;III;LP;1986;Give Me Your Soul
Dunkelziffer;III;LP;1986;Trailer II
Duran Duran;Arena;LP;1984;Hungry Like The Wolf
Duran Duran;Arena;LP;1984;Seventh Stranger
Duran Duran;Arena;LP;1984;Chauffeur
Duran Duran;Arena;LP;1984;Union Of The Snake
Duran Duran;Arena;LP;1984;Planet Earth
Duran Duran;Arena;LP;1984;Careless Memories
Duran Duran;Arena;LP;1984;New Religion
Duran Duran;Arena;LP;1984;Wild Boys
Duran Duran;Arena;LP;1984;Is There Something I Should Know ?
Duran Duran;Arena;LP;1984;Save A Prayer
Duran Duran;Decade;LP;1983;Is There Something I Should Know
Duran Duran;Decade;LP;1983;Girls On Film
Duran Duran;Decade;LP;1983;Union Of The Snake
Duran Duran;Decade;LP;1983;Reflex
Duran Duran;Decade;LP;1983;Rio
Duran Duran;Decade;LP;1983;Wild Boys
Duran Duran;Decade;LP;1983;Planet Earth
Duran Duran;Decade;LP;1983;A View To A Kill
Duran Duran;Decade;LP;1983;Save A Prayer
Duran Duran;Decade;LP;1983;Hungry Like The Wolf
Duran Duran;Decade;LP;1983;Notorious
Duran Duran;Decade;LP;1983;I Don't Want Your Love
Duran Duran;Decade;LP;1983;Skin Trade
Duran Duran;Decade;LP;1983;All She Wants Is
Duran Duran;Duran Duran;LP;1981;Careless Memories
Duran Duran;Duran Duran;LP;1981;Planet Earth
Duran Duran;Duran Duran;LP;1981;Anyone Out There
Duran Duran;Duran Duran;LP;1981;To The Shore
Duran Duran;Duran Duran;LP;1981;Night Boat
Duran Duran;Duran Duran;LP;1981;Sound Of Thunder
Duran Duran;Duran Duran;LP;1981;Friends Of Mine
Duran Duran;Duran Duran;LP;1981;Tel Aviv
Duran Duran;Duran Duran;LP;1981;Girls On Film
Duran Duran;Girls On Film (7");Single;1981;Girls On Film
Duran Duran;Girls On Film (7");Single;1981;Faster Than Light
Duran Duran;Save A Prayer (12");EP;1984;Careless Memories (Live)
Duran Duran;Save A Prayer (12");EP;1984;Save A Prayer (Extended Version)
Duran Duran;Save A Prayer (12");EP;1984;Save A Prayer
Duran Duran;Wild Boys (7");Single;1984;Wild Boys
Duran Duran;Wild Boys (7");Single;1984;(I'm Looking For) Cracks In The Pavement
Eagles;Hotel California;LP;1976;Wasted Time
Eagles;Hotel California;LP;1976;Life In The Fast Lane
Eagles;Hotel California;LP;1976;Victim Of Love
Eagles;Hotel California;LP;1976;Try And Love Again
Eagles;Hotel California;LP;1976;Last Resort
Eagles;Hotel California;LP;1976;Pretty Maids All In A Row
Eagles;Hotel California;LP;1976;New Kid In Town
Eat;Bleed Me White (12");EP;1993;Ice Pond
Eat;Bleed Me White (12");EP;1993;Haddlyanndan
Eat;Bleed Me White (12");EP;1993;Bleed Me White
Eat;Sell Me A God;LP;1989;Judgement Train
Eat;Sell Me A God;LP;1989;Mr. & Mrs. Smack
Eat;Sell Me A God;LP;1989;Fatman
Eat;Sell Me A God;LP;1989;Stories
Eat;Sell Me A God;LP;1989;Tombstone
Eat;Sell Me A God;LP;1989;Walking Man
Eat;Sell Me A God;LP;1989;Skin
Eat;Sell Me A God;LP;1989;Electric City
Eat;Sell Me A God;LP;1989;Things I Need
Eat;Sell Me A God;LP;1989;Insect Head
Eat;Sell Me A God;LP;1989;Body Bag
EAV;Go Karli Go (7");Single;1984;Wir Jetten
EAV;Go Karli Go (7");Single;1984;Go Karli Go
Echo And The Bunnymen;Bring On The Dancing Horses (12");EP;1985;Over Your Sholder
Echo And The Bunnymen;Bring On The Dancing Horses (12");EP;1985;Bedbugs & Bullyhoo
Echo And The Bunnymen;Bring On The Dancing Horses (12");EP;1985;Bring On The Dancing Horses (Extended Mix)
Echo And The Bunnymen;Crocodiles;LP;1980;Going Up
Echo And The Bunnymen;Crocodiles;LP;1980;Villiers Terrace
Echo And The Bunnymen;Crocodiles;LP;1980;Pride
Echo And The Bunnymen;Crocodiles;LP;1980;Monkeys
Echo And The Bunnymen;Crocodiles;LP;1980;Stars Are Stars
Echo And The Bunnymen;Crocodiles;LP;1980;All That Jazz
Echo And The Bunnymen;Crocodiles;LP;1980;Happy Death Men
Echo And The Bunnymen;Crocodiles;LP;1980;Crocodiles
Echo And The Bunnymen;Crocodiles;LP;1980;Pictures On My Wall
Echo And The Bunnymen;Crocodiles;LP;1980;Rescue
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Lips Like Sugar
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Game
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;New Direction
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Bedbugs And Ballyhoo
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Lost And Found
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Bombers Bay
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;All In Your Mind
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Blue Blue Ocean
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Satellite
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;Over You
Echo And The Bunnymen;Echo And The Bunnymen;LP;1987;All My Life
Echo And The Bunnymen;Heaven Up Here;LP;1981;A Promise
Echo And The Bunnymen;Heaven Up Here;LP;1981;Disease
Echo And The Bunnymen;Heaven Up Here;LP;1981;Show Of Strength
Echo And The Bunnymen;Heaven Up Here;LP;1981;With A Hip
Echo And The Bunnymen;Heaven Up Here;LP;1981;It Was A Pleasure
Echo And The Bunnymen;Heaven Up Here;LP;1981;Heaven Up Here
Echo And The Bunnymen;Heaven Up Here;LP;1981;All My Colours
Echo And The Bunnymen;Heaven Up Here;LP;1981;No Dark Things
Echo And The Bunnymen;Heaven Up Here;LP;1981;Turquoise Days
Echo And The Bunnymen;Heaven Up Here;LP;1981;All I Want
Echo And The Bunnymen;Heaven Up Here;LP;1981;Over The Wall
Echo And The Bunnymen;Porcupine;LP;1983;Back Of Love
Echo And The Bunnymen;Porcupine;LP;1983;My White Devil
Echo And The Bunnymen;Porcupine;LP;1983;Gods Will Be Gods
Echo And The Bunnymen;Porcupine;LP;1983;Higher Hell
Echo And The Bunnymen;Porcupine;LP;1983;Ripeness
Echo And The Bunnymen;Porcupine;LP;1983;Heads Will Roll
Echo And The Bunnymen;Porcupine;LP;1983;Porcupine
Echo And The Bunnymen;Porcupine;LP;1983;Clay
Echo And The Bunnymen;Porcupine;LP;1983;In Bluer Skies
Echo And The Bunnymen;Porcupine;LP;1983;Cutter
Eddie And The Hot Rods;Life On The Line;LP;1977;What's Really Going On
Eddie And The Hot Rods;Life On The Line;LP;1977;Telephone Girl
Eddie And The Hot Rods;Life On The Line;LP;1977;Life On The Line
Eddie And The Hot Rods;Life On The Line;LP;1977;Do Anything You Wanna Do
Eddie And The Hot Rods;Life On The Line;LP;1977;Don't Believe Your Eyes
Eddie And The Hot Rods;Life On The Line;LP;1977;Quit This Town
Eddie And The Hot Rods;Life On The Line;LP;1977;Beginning Of The End
Eddie And The Hot Rods;Life On The Line;LP;1977;We Sing ... The Cross
Eddie And The Hot Rods;Life On The Line;LP;1977;Ignore Them (Still Life)
Eddie And The Hot Rods;Thriller;LP;1979;Echoes
Eddie And The Hot Rods;Thriller;LP;1979;Media Messiahs
Eddie And The Hot Rods;Thriller;LP;1979;Circles
Eddie And The Hot Rods;Thriller;LP;1979;He Does It With Mirrors
Eddie And The Hot Rods;Thriller;LP;1979;Strangers
Eddie And The Hot Rods;Thriller;LP;1979;Breathless
Eddie And The Hot Rods;Thriller;LP;1979;Out To Lunch
Eddie And The Hot Rods;Thriller;LP;1979;Living Dangerously
Eddie And The Hot Rods;Thriller;LP;1979;Power & The Glory
Eddie And The Hot Rods;Thriller;LP;1979;Take It Or Leave It
Edelweiss;Bring Me Edelweiss (7");Single;1988;Kitz-Stein-Horn
Edelweiss;Bring Me Edelweiss (7");Single;1988;Bring Me Edelweiss
Edgar Broughton Band;As Was - Best Of;CD;1988;Green Lights
Edgar Broughton Band;As Was - Best Of;CD;1988;Call Me A Liar
Edgar Broughton Band;As Was - Best Of;CD;1988;Apache Dropout
Edgar Broughton Band;As Was - Best Of;CD;1988;Up Yours!
Edgar Broughton Band;As Was - Best Of;CD;1988;House of Turnabout
Edgar Broughton Band;As Was - Best Of;CD;1988;Evil
Edgar Broughton Band;As Was - Best Of;CD;1988;Refugee
Edgar Broughton Band;As Was - Best Of;CD;1988;Momma's Reward (Keep Them Freaks A Rollin')
Edgar Broughton Band;As Was - Best Of;CD;1988;Out Demons Out
Edgar Broughton Band;As Was - Best Of;CD;1988;Things On My Mind
Edgar Broughton Band;As Was - Best Of;CD;1988;Homes Fit For Heroes
Edgar Broughton Band;As Was - Best Of;CD;1988;Roccococooler
Edgar Broughton Band;As Was - Best Of;CD;1988;Evening Over Rooftops
Edgar Broughton Band;As Was - Best Of;CD;1988;American Boy Soldier
Edgar Broughton Band;As Was - Best Of;CD;1988;Sister Angela
Edgar Broughton Band;As Was - Best Of;CD;1988;Love In The Rain
Edgar Broughton Band;As Was - Best Of;CD;1988;For Dr. Spock (part 2)
Edgar Broughton Band;As Was - Best Of;CD;1988;I Got Mad
Edgar Broughton Band;As Was - Best Of;CD;1988;Hotel Room
Edgar Broughton Band;As Was - Best Of;CD;1988;Thinking Of You
Edgar Broughton Band;Wasa Wasa;LP;1969;Crying
Edgar Broughton Band;Wasa Wasa;LP;1969;Evil
Edgar Broughton Band;Wasa Wasa;LP;1969;American Boy Soldier
Edgar Broughton Band;Wasa Wasa;LP;1969;Love In The Rain
Edgar Broughton Band;Wasa Wasa;LP;1969;Death Of An Electric Citizen
Edgar Broughton Band;Wasa Wasa;LP;1969;Dawn Crept Away
Edgar Broughton Band;Wasa Wasa;LP;1969;Why Can't Somebody Love Me
Edgar Broughton Band;Wasa Wasa;LP;1969;Neptune
Edith Nylon;Edith Nylon;LP;1979;Etre Automatique
Edith Nylon;Edith Nylon;LP;1979;Avorton
Edith Nylon;Edith Nylon;LP;1979;Edith Nylon
Edith Nylon;Edith Nylon;LP;1979;Tank
Edith Nylon;Edith Nylon;LP;1979;Chromosome X,0
Edith Nylon;Edith Nylon;LP;1979;Hydrosterile
Edith Nylon;Edith Nylon;LP;1979;Euthanasie
Edith Nylon;Edith Nylon;LP;1979;Ma Jolie Famille
Edith Nylon;Edith Nylon;LP;1979;Sado,Maso
Edith Nylon;Edith Nylon;LP;1979;Herr Monde
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Get Up - Whirlpool (Uptempo Instrumental)
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Whirlpool Of Love (The Real Groove)
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Get Up - Whirlpool (Original 7" Mix)"
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Get Up - Whirlpool (Round'n'Round Mastermix)
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Whirlpool Of Love (Cla-Wie-Nett Version)
Edwin Starr;Get Up - Whirlpool (The Remixes);LP;1988;Get Up - Whirlpool (The Big Band Mix)
Eela Craig;One Niter;LP;1976;Loner's Rhyme
Eela Craig;One Niter;LP;1976;Venezuela
Eela Craig;One Niter;LP;1976;One Niter Medley
Eela Craig;One Niter;LP;1976;Circles
Eela Craig;One Niter;LP;1976;Way Down
Einstürzende Neubauten;1/2 Mensch;LP;1986;Der Tod Ist Ein Dandy
Einstürzende Neubauten;1/2 Mensch;LP;1986;Letztes Biest (Am Himmel)
Einstürzende Neubauten;1/2 Mensch;LP;1986;Das Schaben
Einstürzende Neubauten;1/2 Mensch;LP;1986;Sand
Einstürzende Neubauten;1/2 Mensch;LP;1986;Trinklied
Einstürzende Neubauten;1/2 Mensch;LP;1986;Seele Brennt
Einstürzende Neubauten;1/2 Mensch;LP;1986;Halber Mensch
Einstürzende Neubauten;1/2 Mensch;LP;1986;Z.N.S.
Einstürzende Neubauten;1/2 Mensch;LP;1986;Yü-Gung (Fütter Mein Ego)
Einstürzende Neubauten;1/2 Mensch;LP;1986;Sehnsucht (Zitternd)
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Keine Schönheit (Ohne Gefahr)
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Mo Di Mi Do Fr Sa So
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Ich Bin's
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Zersörte Zeile
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;12 Städte
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Morning Dew
Einstürzende Neubauten;Fünf Auf Der Nach Oben Offenen Richterskala;LP;1987;Kein Bestandteil Sein
Electric Chairs;The Electric Chairs;LP;1978;Worry Wart
Electric Chairs;The Electric Chairs;LP;1978;On The Crest
Electric Chairs;The Electric Chairs;LP;1978;Rock & Roll Resurrection
Electric Chairs;The Electric Chairs;LP;1978;Toilet Love
Electric Chairs;The Electric Chairs;LP;1978;Bad In Bed
Electric Chairs;The Electric Chairs;LP;1978;Plain Of Nazoa
Electric Chairs;The Electric Chairs;LP;1978;Max's Kansas City
Electric Chairs;The Electric Chairs;LP;1978;Out Of Control
Electric Chairs;The Electric Chairs;LP;1978;28 Model T
Electric Chairs;The Electric Chairs;LP;1978;Hot Blood
Electric Chairs;The Electric Chairs;LP;1978;Eddie & Sheena
Electric Chairs;The Electric Chairs;LP;1978;Big Black Window
Electric Eels;God Says Fuck You;CD;1991;Cyclotron
Electric Eels;God Says Fuck You;CD;1991;Accident
Electric Eels;God Says Fuck You;CD;1991;Refrigerator
Electric Eels;God Says Fuck You;CD;1991;Tidal Wave
Electric Eels;God Says Fuck You;CD;1991;Natural Situation
